Regional Economy,Statistic,Value,Unit of Measurement,Year,Sustainable Development Goal,Country Code,ADB Country Code
Bangladesh,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",,%,,4.2.2,BGD,BAN
Bangladesh,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",,%,,4.2.2,BGD,BAN
Bangladesh,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",,%,,4.2.2,BGD,BAN
Bangladesh,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",67.2,%,2016,4.c.1,BGD,BAN
Bangladesh,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,BGD,BAN
Bangladesh,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",50.4,%,2017,4.c.1,BGD,BAN
Bangladesh,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",58.5,%,2016,4.c.1,BGD,BAN
Bangladesh,Proportion of Seats Held by Women in National Parliaments,20.6,%,2018,5.5.1,BGD,BAN
Bangladesh,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",61.4,%,2015,6.1.1,BGD,BAN
Bangladesh,"Proportion of Population Using Safely Managed Drinking Water Services, Total",55.7,%,2015,6.1.1,BGD,BAN
Bangladesh,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",44.6,%,2015,6.1.1,BGD,BAN
Bangladesh,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",32.1,%,2015,6.2.1,BGD,BAN
Bangladesh,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,BGD,BAN
Bangladesh,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,BGD,BAN
Bangladesh,Proportion of Population with Access to Electricity,75.9,%,2016,7.1.1,BGD,BAN
Bangladesh,Renewable Energy Share in the Total Final Energy Consumption,34,%,2016,7.2.1,BGD,BAN
Bangladesh,Number of Automated Teller Machines (ATMs),8.1,"per 100,000 adults",2017,8.10.1,BGD,BAN
Bangladesh,Number of Commercial Bank Branches,8.6,"per 100,000 adults",2017,8.10.1,BGD,BAN
Bangladesh,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,50,%,2017,8.10.2,BGD,BAN
Bangladesh,Annual Growth Rate of Real GDP per Employed Person,5.2,%,2018,8.2.1,BGD,BAN
Bangladesh,"Unemployment Rate, Female",6.5,%,2018,8.5.2,BGD,BAN
Bangladesh,"Unemployment Rate, Male",3.3,%,2018,8.5.2,BGD,BAN
Bangladesh,"Unemployment Rate, Total",4.3,%,2018,8.5.2,BGD,BAN
Bangladesh,"CO2 Emissions, Million Metric Tons",73.3,,2016,9.4.1,BGD,BAN
Bangladesh,"CO2 Emissions, Per Unit of GDP (PPP)",0.1,,2016,9.4.1,BGD,BAN
Bangladesh,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)","1,732.90","disbursements, constant 2016, $ million",2017,9.a.1,BGD,BAN
Bangladesh,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",493.8,"disbursements, constant 2016, $ million",2017,9.a.1,BGD,BAN
Bangladesh,"Proportion of Population Covered by Mobile Network, 2G",99.5,%,2017,9.c.1,BGD,BAN
Bangladesh,"Proportion of Population Covered by Mobile Network, 3G",92.8,%,2017,9.c.1,BGD,BAN
Bangladesh,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",67,%,2017,9.c.1,BGD,BAN
Bangladesh,Age Dependency Ratio,50,% of working-age population,2017,,BGD,BAN
Bangladesh,Annual Change in Money Supply,9.2,%,2018,,BGD,BAN
Bangladesh,Annual Growth Rate of Gross Domestic Product (GDP),7.3,%,2017,,BGD,BAN
Bangladesh,Annual Growth Rate of Gross Domestic Product (GDP),7.9,%,2018,,BGD,BAN
Bangladesh,"Annual Real Growth Rates on Valued Added, Agriculture",4.2,%,2018,,BGD,BAN
Bangladesh,"Annual Real Growth Rates on Valued Added, Industry",12.1,%,2018,,BGD,BAN
Bangladesh,"Annual Real Growth Rates on Valued Added, Services",6.4,%,2018,,BGD,BAN
Bangladesh,Average Annual Population Growth Rate,1.3,%,2013-2018,,BGD,BAN
Bangladesh,"Central Government Finance, Expenditure",13.5,% of GDP,2018,,BGD,BAN
Bangladesh,"Central Government Finance, Fiscal Balance",-3.9,% of GDP,2018,,BGD,BAN
Bangladesh,"Central Government Finance, Revenue",9.6,% of GDP,2018,,BGD,BAN
Bangladesh,Current Account Balance,-3.6,% of GDP,2018,,BGD,BAN
Bangladesh,"External Debt, Total Outstanding",11.7,% of GNI,2017,,BGD,BAN
Bangladesh,"External Debt, Total Outstanding","28,337",$ million,2017,,BGD,BAN
Bangladesh,Gross Domestic Investment,31.2,% of GDP,2018,,BGD,BAN
Bangladesh,Gross International Reserves,"32,916",$ million,2018,,BGD,BAN
Bangladesh,Growth Rate of Merchandise Exports,6.4,%,2018,,BGD,BAN
Bangladesh,Growth Rate of Merchandise Imports,25.2,%,2018,,BGD,BAN
Bangladesh,Inflation Rate,5.8,%,2018,,BGD,BAN
Bangladesh,"Per Capita Gross National Income (GNI), Atlas Method","1,470",$,2017,,BGD,BAN
Bangladesh,Population Density,"1,119",persons per km2 of surface area,2018,,BGD,BAN
Bangladesh,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,14.8,%,2016,,BGD,BAN
Bangladesh,Proportion of Population Living below the National Poverty Line,24.3,%,2016,,BGD,BAN
Bangladesh,"Land, Surface Area",147.63,",000  km2",,,BGD,BAN
Bangladesh,Total Fertility Rate,2.1,births per woman,2016,,BGD,BAN
Bangladesh,Total Population,165.21,million,2018,,BGD,BAN
Bangladesh,Trade Balance,-6.7,% of GDP,2018,,BGD,BAN
Bhutan,"Proportion of Employed Population below $1.90 PPP a Day, Female",2,%,2018,1.1.1,BTN,BHU
Bhutan,"Proportion of Employed Population below $1.90 PPP a Day, Male",1.3,%,2018,1.1.1,BTN,BHU
Bhutan,"Proportion of Employed Population below $1.90 PPP a Day, Total",1.6,%,2018,1.1.1,BTN,BHU
Bhutan,Growth Rates of Household Expenditure or Income per Capita,1.7,%,2012-2017,10.1.1,BTN,BHU
Bhutan,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,1.6,%,2012-2017,10.1.1,BTN,BHU
Bhutan,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,35.4,migrogram/m3,2016,11.6.2,BTN,BHU
Bhutan,"Material Footprint, Million Metric Tons",8.4,,2017,12.2.1,BTN,BHU
Bhutan,"Material Footprint, Per Capita",10.4,,2017,12.2.1,BTN,BHU
Bhutan,"Domestic Material Consumption, Million Metric Tons",8.4,,2017,12.2.2,BTN,BHU
Bhutan,"Domestic Material Consumption, Per Capita",10.4,,2017,12.2.2,BTN,BHU
Bhutan,Coverage of Protected Areas in Relation to Marine Areas,,%,,14.5.1,BTN,BHU
Bhutan,Forest Area as a Proportion of Total Land Area,72.3,%,2015,15.1.1,BTN,BHU
Bhutan,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,BTN,BHU
Bhutan,Volume of Remittances in United States Dollars as a Proportion of Total GDP,1.7,%,2017,17.3.2,BTN,BHU
Bhutan,Debt Service as a Percentage of Exports of Goods and Services,10.1,%,2017,17.4.1,BTN,BHU
Bhutan,Prevalence of Undernourishment,,%,,2.1.1,BTN,BHU
Bhutan,Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,BTN,BHU
Bhutan,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,BTN,BHU
Bhutan,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,BTN,BHU
Bhutan,Maternal Mortality Ratio,148,"per 100,000 live births",2015,3.1.1,BTN,BHU
Bhutan,Under-5 Mortality Rate,31,"per 1,000 live births",2017,3.2.1,BTN,BHU
Bhutan,Neonatal Mortality Rate,17,"per 1,000 live births",2017,3.2.2,BTN,BHU
Bhutan,Tuberculosis Incidence,134,"per 100,000 population",2017,3.3.2,BTN,BHU
Bhutan,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",23.3,%,2016,3.4.1,BTN,BHU
Bhutan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",,%,,4.2.2,BTN,BHU
Bhutan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",,%,,4.2.2,BTN,BHU
Bhutan,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",,%,,4.2.2,BTN,BHU
Bhutan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",100,%,2017,4.c.1,BTN,BHU
Bhutan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",100,%,2017,4.c.1,BTN,BHU
Bhutan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",100,%,2017,4.c.1,BTN,BHU
Bhutan,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",100,%,2017,4.c.1,BTN,BHU
Bhutan,Proportion of Seats Held by Women in National Parliaments,14.9,%,2018,5.5.1,BTN,BHU
Bhutan,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",27.6,%,2015,6.1.1,BTN,BHU
Bhutan,"Proportion of Population Using Safely Managed Drinking Water Services, Total",34.2,%,2015,6.1.1,BTN,BHU
Bhutan,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",44.6,%,2015,6.1.1,BTN,BHU
Bhutan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,BTN,BHU
Bhutan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,BTN,BHU
Bhutan,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,BTN,BHU
Bhutan,Proportion of Population with Access to Electricity,100,%,2016,7.1.1,BTN,BHU
Bhutan,Renewable Energy Share in the Total Final Energy Consumption,84.8,%,2016,7.2.1,BTN,BHU
Bhutan,Number of Automated Teller Machines (ATMs),36.6,"per 100,000 adults",2017,8.10.1,BTN,BHU
Bhutan,Number of Commercial Bank Branches,17,"per 100,000 adults",2017,8.10.1,BTN,BHU
Bhutan,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,33.7,%,2014,8.10.2,BTN,BHU
Bhutan,Annual Growth Rate of Real GDP per Employed Person,7.6,%,2018,8.2.1,BTN,BHU
Bhutan,"Unemployment Rate, Female",3,%,2018,8.5.2,BTN,BHU
Bhutan,"Unemployment Rate, Male",1.7,%,2018,8.5.2,BTN,BHU
Bhutan,"Unemployment Rate, Total",2.2,%,2018,8.5.2,BTN,BHU
Bhutan,"CO2 Emissions, Million Metric Tons",,,,9.4.1,BTN,BHU
Bhutan,"CO2 Emissions, Per Unit of GDP (PPP)",,,,9.4.1,BTN,BHU
Bhutan,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",36.1,"disbursements, constant 2016, $ million",2017,9.a.1,BTN,BHU
Bhutan,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",2.9,"disbursements, constant 2016, $ million",2017,9.a.1,BTN,BHU
Bhutan,"Proportion of Population Covered by Mobile Network, 2G",98,%,2017,9.c.1,BTN,BHU
Bhutan,"Proportion of Population Covered by Mobile Network, 3G",88,%,2017,9.c.1,BTN,BHU
Bhutan,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",55,%,2017,9.c.1,BTN,BHU
Bhutan,Age Dependency Ratio,46,% of working-age population,2017,,BTN,BHU
Bhutan,Annual Change in Money Supply,17.4,%,2018,,BTN,BHU
Bhutan,Annual Growth Rate of Gross Domestic Product (GDP),6.3,%,2017,,BTN,BHU
Bhutan,Annual Growth Rate of Gross Domestic Product (GDP),5.5,%,2018,,BTN,BHU
Bhutan,"Annual Real Growth Rates on Valued Added, Agriculture",4.5,%,2018,,BTN,BHU
Bhutan,"Annual Real Growth Rates on Valued Added, Industry",2.6,%,2018,,BTN,BHU
Bhutan,"Annual Real Growth Rates on Valued Added, Services",8,%,2018,,BTN,BHU
Bhutan,Average Annual Population Growth Rate,1.1,%,2013-2018,,BTN,BHU
Bhutan,"Central Government Finance, Expenditure",32.9,% of GDP,2018,,BTN,BHU
Bhutan,"Central Government Finance, Fiscal Balance",-0.7,% of GDP,2018,,BTN,BHU
Bhutan,"Central Government Finance, Revenue",32.2,% of GDP,2018,,BTN,BHU
Bhutan,Current Account Balance,-18.2,% of GDP,2018,,BTN,BHU
Bhutan,"External Debt, Total Outstanding",116.4,% of GNI,2017,,BTN,BHU
Bhutan,"External Debt, Total Outstanding","2,505",$ million,2017,,BTN,BHU
Bhutan,Gross Domestic Investment,53.2,% of GDP,2017,,BTN,BHU
Bhutan,Gross International Reserves,"1,111",$ million,2018,,BTN,BHU
Bhutan,Growth Rate of Merchandise Exports,7.6,%,2018,,BTN,BHU
Bhutan,Growth Rate of Merchandise Imports,-1.2,%,2018,,BTN,BHU
Bhutan,Inflation Rate,3.6,%,2018,,BTN,BHU
Bhutan,"Per Capita Gross National Income (GNI), Atlas Method","2,660",$,2017,,BTN,BHU
Bhutan,Population Density,19,persons per km2 of surface area,2018,,BTN,BHU
Bhutan,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,1.5,%,2017,,BTN,BHU
Bhutan,Proportion of Population Living below the National Poverty Line,8.2,%,2017,,BTN,BHU
Bhutan,"Land, Surface Area",38.39,",000  km2",,,BTN,BHU
Bhutan,Total Fertility Rate,2.1,births per woman,2016,,BTN,BHU
Bhutan,Total Population,0.73,million,2018,,BTN,BHU
Bhutan,Trade Balance,-15.7,% of GDP,2018,,BTN,BHU
Brunei Darussalam,"Proportion of Employed Population below $1.90 PPP a Day, Female",0,%,2018,1.1.1,BRN,BRU
Brunei Darussalam,"Proportion of Employed Population below $1.90 PPP a Day, Male",0,%,2018,1.1.1,BRN,BRU
Brunei Darussalam,"Proportion of Employed Population below $1.90 PPP a Day, Total",0,%,2018,1.1.1,BRN,BRU
Brunei Darussalam,Growth Rates of Household Expenditure or Income per Capita,,%,,10.1.1,BRN,BRU
Brunei Darussalam,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,,%,,10.1.1,BRN,BRU
Brunei Darussalam,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,5.8,migrogram/m3,2016,11.6.2,BRN,BRU
Brunei Darussalam,"Material Footprint, Million Metric Tons",8.6,,2017,12.2.1,BRN,BRU
Brunei Darussalam,"Material Footprint, Per Capita",20,,2017,12.2.1,BRN,BRU
Brunei Darussalam,"Domestic Material Consumption, Million Metric Tons",9.8,,2017,12.2.2,BRN,BRU
Brunei Darussalam,"Domestic Material Consumption, Per Capita",22.9,,2017,12.2.2,BRN,BRU
Brunei Darussalam,Coverage of Protected Areas in Relation to Marine Areas,0.2,%,2018,14.5.1,BRN,BRU
Brunei Darussalam,Forest Area as a Proportion of Total Land Area,72.1,%,2015,15.1.1,BRN,BRU
Brunei Darussalam,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,BRN,BRU
Brunei Darussalam,Volume of Remittances in United States Dollars as a Proportion of Total GDP,,%,,17.3.2,BRN,BRU
Brunei Darussalam,Debt Service as a Percentage of Exports of Goods and Services,,%,,17.4.1,BRN,BRU
Brunei Darussalam,Prevalence of Undernourishment,2.6,%,2015-2017,2.1.1,BRN,BRU
Brunei Darussalam,Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,BRN,BRU
Brunei Darussalam,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,BRN,BRU
Brunei Darussalam,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,BRN,BRU
Brunei Darussalam,Maternal Mortality Ratio,23,"per 100,000 live births",2015,3.1.1,BRN,BRU
Brunei Darussalam,Under-5 Mortality Rate,11,"per 1,000 live births",2017,3.2.1,BRN,BRU
Brunei Darussalam,Neonatal Mortality Rate,5,"per 1,000 live births",2017,3.2.2,BRN,BRU
Brunei Darussalam,Tuberculosis Incidence,64,"per 100,000 population",2017,3.3.2,BRN,BRU
Brunei Darussalam,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",16.6,%,2016,3.4.1,BRN,BRU
Brunei Darussalam,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",94.8,%,2017,4.2.2,BRN,BRU
Brunei Darussalam,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",95.3,%,2017,4.2.2,BRN,BRU
Brunei Darussalam,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",95.1,%,2017,4.2.2,BRN,BRU
Brunei Darussalam,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",92.1,%,2017,4.c.1,BRN,BRU
Brunei Darussalam,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",59.1,%,2017,4.c.1,BRN,BRU
Brunei Darussalam,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",85.3,%,2017,4.c.1,BRN,BRU
Brunei Darussalam,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",89.1,%,2017,4.c.1,BRN,BRU
Brunei Darussalam,Proportion of Seats Held by Women in National Parliaments,9.1,%,2018,5.5.1,BRN,BRU
Brunei Darussalam,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,BRN,BRU
Brunei Darussalam,"Proportion of Population Using Safely Managed Drinking Water Services, Total",,%,,6.1.1,BRN,BRU
Brunei Darussalam,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,BRN,BRU
Brunei Darussalam,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,BRN,BRU
Brunei Darussalam,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,BRN,BRU
Brunei Darussalam,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,BRN,BRU
Brunei Darussalam,Proportion of Population with Access to Electricity,100,%,2016,7.1.1,BRN,BRU
Brunei Darussalam,Renewable Energy Share in the Total Final Energy Consumption,0,%,2016,7.2.1,BRN,BRU
Brunei Darussalam,Number of Automated Teller Machines (ATMs),68.5,"per 100,000 adults",2017,8.10.1,BRN,BRU
Brunei Darussalam,Number of Commercial Bank Branches,18.2,"per 100,000 adults",2017,8.10.1,BRN,BRU
Brunei Darussalam,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,,%,,8.10.2,BRN,BRU
Brunei Darussalam,Annual Growth Rate of Real GDP per Employed Person,6.5,%,2018,8.2.1,BRN,BRU
Brunei Darussalam,"Unemployment Rate, Female",10.1,%,2018,8.5.2,BRN,BRU
Brunei Darussalam,"Unemployment Rate, Male",8.6,%,2018,8.5.2,BRN,BRU
Brunei Darussalam,"Unemployment Rate, Total",9.2,%,2018,8.5.2,BRN,BRU
Brunei Darussalam,"CO2 Emissions, Million Metric Tons",6.3,,2016,9.4.1,BRN,BRU
Brunei Darussalam,"CO2 Emissions, Per Unit of GDP (PPP)",0.2,,2016,9.4.1,BRN,BRU
Brunei Darussalam,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",,"disbursements, constant 2016, $ million",,9.a.1,BRN,BRU
Brunei Darussalam,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",,"disbursements, constant 2016, $ million",,9.a.1,BRN,BRU
Brunei Darussalam,"Proportion of Population Covered by Mobile Network, 2G",99.3,%,2017,9.c.1,BRN,BRU
